States,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount,District
assam,2020,4,TOTAL,557203,1271039293.2521,kamrup district
assam,2020,4,TOTAL,209653,522575460.2813618,kokrajhar district
assam,2020,4,TOTAL,229991,548523247.5679932,karbi anglong district
assam,2020,4,TOTAL,259736,561002521.458745,sivasagar district
assam,2020,4,TOTAL,631601,1479167066.8054302,dibrugarh district
assam,2020,4,TOTAL,111015,338306352.61497504,south salmara mancachar district
assam,2020,4,TOTAL,667880,1665021995.8192074,nagaon district
assam,2020,4,TOTAL,337623,874322425.3902972,dhubri district
assam,2020,4,TOTAL,337771,687756877.7912595,golaghat district
assam,2020,4,TOTAL,181878,415302655.27819014,udalguri district
assam,2020,4,TOTAL,43480,69435583.78914571,majuli district
assam,2020,4,TOTAL,676306,1560923095.7659307,sonitpur district
assam,2020,4,TOTAL,224628,528926408.78015757,hojai district
assam,2020,4,TOTAL,277304,736327079.8480828,marigaon district
assam,2020,4,TOTAL,121011,281687589.58493227,chirang district
assam,2020,4,TOTAL,623731,1434767202.3488228,cachar district
assam,2020,4,TOTAL,210966,464782209.23467815,nalbari district
assam,2020,4,TOTAL,44259,80617646.24078932,west karbi anglong district
assam,2020,4,TOTAL,250452,567469583.0598263,dhemaji district
assam,2020,4,TOTAL,309172,754661918.8881419,karimganj district
assam,2020,4,TOTAL,301859,724047412.765212,bongaigaon district
assam,2020,4,TOTAL,110429,262165738.17960855,dima hasao district
assam,2020,4,TOTAL,253333,644108232.3336508,baksa district
assam,2020,4,TOTAL,152117,356182476.76104593,charaideo district
assam,2020,4,TOTAL,239602,682167456.1529416,darrang district
assam,2020,4,TOTAL,5300547,16105922899.456022,kamrup metropolitan district
assam,2020,4,TOTAL,189140,419018012.3664531,hailakandi district
assam,2020,4,TOTAL,724763,2053361856.4779525,barpeta district
assam,2020,4,TOTAL,381733,1018165139.8396726,goalpara district
assam,2020,4,TOTAL,215627,472733035.60243803,biswanath district
assam,2020,4,TOTAL,400452,815676507.4744498,jorhat district
assam,2020,2,TOTAL,420620,618021383.1902584,tinsukia district
assam,2020,2,TOTAL,272571,350989858.66494405,lakhimpur district
assam,2020,2,TOTAL,461735,696378364.1282135,kamrup district
assam,2020,2,TOTAL,172597,308298837.3237574,kokrajhar district
assam,2020,2,TOTAL,183647,292585692.4231733,karbi anglong district
assam,2020,2,TOTAL,220014,286719380.2356086,sivasagar district
assam,2020,2,TOTAL,447580,678491572.8304845,dibrugarh district
assam,2020,2,TOTAL,83003,196672059.63422558,south salmara mancachar district
assam,2020,2,TOTAL,521404,889592664.4056509,nagaon district
assam,2020,2,TOTAL,279128,458359612.4548876,dhubri district
assam,2020,2,TOTAL,290221,381486790.01234204,golaghat district
assam,2020,2,TOTAL,166432,268857082.80588436,udalguri district
assam,2020,2,TOTAL,40396,51674787.72689781,majuli district
assam,2020,2,TOTAL,510820,899403354.2732959,sonitpur district
assam,2020,2,TOTAL,172987,285298432.07494795,hojai district
assam,2020,2,TOTAL,240281,429689787.586447,marigaon district
assam,2020,2,TOTAL,112936,166769974.12251493,chirang district
assam,2020,2,TOTAL,448258,671325302.7518412,cachar district
assam,2020,2,TOTAL,198498,254116361.12580383,nalbari district
assam,2020,2,TOTAL,42806,49256668.874245055,west karbi anglong district
assam,2020,2,TOTAL,205941,328331122.2696053,dhemaji district
assam,2020,2,TOTAL,219675,348307355.5519594,karimganj district
assam,2020,2,TOTAL,215359,339332330.9810649,bongaigaon district
assam,2020,2,TOTAL,90255,143371839.6172748,dima hasao district
assam,2020,2,TOTAL,220877,363494158.45049345,baksa district
assam,2020,2,TOTAL,132136,187405994.2347428,charaideo district
assam,2020,2,TOTAL,191116,334935860.5953754,darrang district
assam,2020,2,TOTAL,2543890,7190215278.036328,kamrup metropolitan district
assam,2020,2,TOTAL,145539,214091717.66001353,hailakandi district
assam,2020,2,TOTAL,519590,967512954.9444927,barpeta district
assam,2020,2,TOTAL,261762,485118707.4615322,goalpara district
assam,2020,2,TOTAL,166278,223505041.45463598,biswanath district
assam,2020,2,TOTAL,306847,406689798.01641923,jorhat district
assam,2020,1,TOTAL,286640,541758826.9845176,tinsukia district
assam,2020,1,TOTAL,170709,275431087.19729304,lakhimpur district
assam,2020,1,TOTAL,322830,605538834.8588183,kamrup district
assam,2020,1,TOTAL,114668,248408355.21989542,kokrajhar district
assam,2020,1,TOTAL,113535,217131796.10672602,karbi anglong district
assam,2020,1,TOTAL,145386,255427708.50909787,sivasagar district
assam,2020,1,TOTAL,317878,585327059.678019,dibrugarh district
assam,2020,1,TOTAL,53050,131605619.18781178,south salmara mancachar district
assam,2020,1,TOTAL,360749,736229612.8989756,nagaon district
assam,2020,1,TOTAL,171651,396380458.8856824,dhubri district
assam,2020,1,TOTAL,179380,301335497.7930421,golaghat district
assam,2020,1,TOTAL,102667,191387716.4480479,udalguri district
assam,2020,1,TOTAL,25164,35131725.05132236,majuli district
assam,2020,1,TOTAL,383179,755509094.6113625,sonitpur district
assam,2020,1,TOTAL,116561,234366183.7308593,hojai district
assam,2020,1,TOTAL,178906,365789442.36522716,marigaon district
assam,2020,1,TOTAL,69572,129457976.34682235,chirang district
assam,2020,1,TOTAL,375774,659702346.1886156,cachar district
assam,2020,1,TOTAL,123597,204236898.97519046,nalbari district
assam,2020,1,TOTAL,24370,34424503.58908371,west karbi anglong district
assam,2020,1,TOTAL,132751,261048437.21831787,dhemaji district
assam,2020,1,TOTAL,149784,300337283.14218104,karimganj district
assam,2020,1,TOTAL,154338,308181647.0424576,bongaigaon district
assam,2020,1,TOTAL,57312,113253608.62830341,dima hasao district
assam,2020,1,TOTAL,139164,286488075.0946201,baksa district
assam,2020,1,TOTAL,88911,166505285.42115477,charaideo district
assam,2020,1,TOTAL,130156,282448987.90926135,darrang district
assam,2020,1,TOTAL,3338601,10080547554.265474,kamrup metropolitan district
assam,2020,1,TOTAL,94255,178759552.2400369,hailakandi district
assam,2020,1,TOTAL,367963,833078665.8149495,barpeta district
assam,2020,1,TOTAL,178776,399940069.48684144,goalpara district
assam,2020,1,TOTAL,108475,182185726.09962332,biswanath district
assam,2020,1,TOTAL,232108,371072710.73973197,jorhat district
assam,2019,3,TOTAL,196245,357008533.5524102,tinsukia district
assam,2019,3,TOTAL,115808,182745177.30235583,lakhimpur district
assam,2019,3,TOTAL,222439,383883901.2477784,kamrup district
assam,2019,3,TOTAL,77004,153786698.22127867,kokrajhar district
assam,2019,3,TOTAL,83280,173411321.7054668,karbi anglong district
assam,2019,3,TOTAL,101503,160505383.6038673,sivasagar district
assam,2019,3,TOTAL,230118,425077484.1305032,dibrugarh district
assam,2019,3,TOTAL,32727,72591552.54102534,south salmara mancachar district
assam,2019,3,TOTAL,258566,491551326.21533215,nagaon district
assam,2019,3,TOTAL,115968,235503727.27269614,dhubri district
assam,2019,3,TOTAL,121795,194779142.64060068,golaghat district
assam,2019,3,TOTAL,69169,133441413.33037564,udalguri district
assam,2019,3,TOTAL,19170,22241164.406410635,majuli district
assam,2019,3,TOTAL,257623,533288953.0348954,sonitpur district
assam,2019,3,TOTAL,84120,154505233.54100534,hojai district
assam,2019,3,TOTAL,116364,242626706.43637043,marigaon district
assam,2019,3,TOTAL,45161,87808950.14199197,chirang district
assam,2019,3,TOTAL,242781,426502976.7731471,cachar district
assam,2019,3,TOTAL,82814,133051985.19050579,nalbari district
assam,2019,3,TOTAL,14546,17754122.575145133,west karbi anglong district
assam,2019,3,TOTAL,90986,171587706.61930138,dhemaji district
assam,2019,3,TOTAL,96450,167756855.41726434,karimganj district
assam,2019,3,TOTAL,104703,184020775.95802072,bongaigaon district
assam,2019,3,TOTAL,41878,80649915.50275356,dima hasao district
assam,2019,3,TOTAL,92868,175122110.84885266,baksa district
assam,2019,3,TOTAL,59490,103441007.08569291,charaideo district
assam,2019,3,TOTAL,90156,171891466.67902952,darrang district
assam,2019,3,TOTAL,2188998,6080999088.202992,kamrup metropolitan district
assam,2019,3,TOTAL,62134,95753332.8367396,hailakandi district
assam,2019,3,TOTAL,262253,505242250.25981045,barpeta district
assam,2019,3,TOTAL,119928,234306376.69394106,goalpara district
assam,2019,3,TOTAL,78058,123277846.06646207,biswanath district
assam,2019,3,TOTAL,167468,274329134.3924885,jorhat district
assam,2019,4,TOTAL,224113,423685126.94560075,tinsukia district
assam,2019,4,TOTAL,129734,211979144.7023744,lakhimpur district
assam,2019,4,TOTAL,249708,461559258.766533,kamrup district
assam,2019,4,TOTAL,90371,198548447.25328588,kokrajhar district
assam,2019,4,TOTAL,95122,214907046.11081886,karbi anglong district
assam,2019,4,TOTAL,112099,192010348.16393307,sivasagar district
assam,2019,4,TOTAL,255885,470389915.7975105,dibrugarh district
assam,2019,4,TOTAL,39935,91996007.23237559,south salmara mancachar district
assam,2019,4,TOTAL,287586,546184547.4478517,nagaon district
assam,2019,4,TOTAL,134357,284612415.48264515,dhubri district
assam,2019,4,TOTAL,138710,238009780.18189836,golaghat district
assam,2019,4,TOTAL,77332,154704605.56495023,udalguri district
assam,2019,4,TOTAL,20488,26928995.953304544,majuli district
assam,2019,4,TOTAL,298139,613461613.2726698,sonitpur district
assam,2019,4,TOTAL,95246,175607661.95152915,hojai district
assam,2019,4,TOTAL,132919,263927905.91411433,marigaon district
assam,2019,4,TOTAL,51791,101022374.81498426,chirang district
assam,2019,4,TOTAL,273506,482197783.1553297,cachar district
assam,2019,4,TOTAL,95723,156653435.63897616,nalbari district
assam,2019,4,TOTAL,17914,25460539.282486644,west karbi anglong district
assam,2019,4,TOTAL,103033,197496702.44348955,dhemaji district
assam,2019,4,TOTAL,108697,194919405.22699457,karimganj district
assam,2019,4,TOTAL,119397,235963764.71799022,bongaigaon district
assam,2019,4,TOTAL,45414,93463244.8365884,dima hasao district
assam,2019,4,TOTAL,106632,221221950.65788725,baksa district
assam,2019,4,TOTAL,70323,125582119.32897243,charaideo district
assam,2019,4,TOTAL,98623,201143725.75237712,darrang district
assam,2019,4,TOTAL,2510384,7206165641.817837,kamrup metropolitan district
assam,2019,4,TOTAL,67877,117286060.91560167,hailakandi district
assam,2019,4,TOTAL,295624,613479659.5323288,barpeta district
assam,2019,4,TOTAL,139662,282003507.8056698,goalpara district
assam,2019,4,TOTAL,88764,151710760.8210323,biswanath district
assam,2019,4,TOTAL,185402,307700398.0221567,jorhat district
assam,2019,2,TOTAL,148294,323303192.86631006,tinsukia district
assam,2019,2,TOTAL,88545,154536738.9259897,lakhimpur district
assam,2019,2,TOTAL,176995,334724712.0725308,kamrup district
assam,2019,2,TOTAL,58445,136120566.46937045,kokrajhar district
assam,2019,2,TOTAL,62877,150114998.0486763,karbi anglong district
assam,2019,2,TOTAL,74192,134981544.55457747,sivasagar district
assam,2019,2,TOTAL,169357,356524668.62132466,dibrugarh district
assam,2019,2,TOTAL,32449,69876713.5681054,south salmara mancachar district
assam,2019,2,TOTAL,231423,422774561.3600137,nagaon district
assam,2019,2,TOTAL,101070,201203482.8078656,dhubri district
assam,2019,2,TOTAL,89403,157511569.7769561,golaghat district
assam,2019,2,TOTAL,51326,108912182.9417754,udalguri district
assam,2019,2,TOTAL,13800,17825869.547913164,majuli district
assam,2019,2,TOTAL,192707,444337498.7727274,sonitpur district
assam,2019,2,TOTAL,63598,125015617.43164451,hojai district
assam,2019,2,TOTAL,130459,235342996.58975655,marigaon district
assam,2019,2,TOTAL,31621,65747046.11911234,chirang district
assam,2019,2,TOTAL,177976,335126276.2091832,cachar district
assam,2019,2,TOTAL,64729,108268162.20079285,nalbari district
assam,2019,2,TOTAL,10260,15373392.65586704,west karbi anglong district
assam,2019,2,TOTAL,66560,150306788.81401327,dhemaji district
assam,2019,2,TOTAL,70635,144404980.60717523,karimganj district
assam,2019,2,TOTAL,80689,155642822.44107914,bongaigaon district
assam,2019,2,TOTAL,28118,57300032.732904054,dima hasao district
assam,2019,2,TOTAL,70162,150019543.78537178,baksa district
assam,2019,2,TOTAL,45010,85061629.87310517,charaideo district
assam,2019,2,TOTAL,70387,140869866.57193547,darrang district
assam,2019,2,TOTAL,2488968,5089657876.792284,kamrup metropolitan district
assam,2019,2,TOTAL,47321,79845847.4735592,hailakandi district
assam,2019,2,TOTAL,228864,466786096.3962827,barpeta district
assam,2019,2,TOTAL,97473,201643499.0041993,goalpara district
assam,2019,2,TOTAL,61472,103930302.37445727,biswanath district
assam,2019,2,TOTAL,129744,231878110.7193352,jorhat district
assam,2019,1,TOTAL,147896,296016100.5028683,tinsukia district
assam,2019,1,TOTAL,84448,135217192.88448116,lakhimpur district
assam,2019,1,TOTAL,205094,325387078.1294668,kamrup district
assam,2019,1,TOTAL,60413,133213397.36930162,kokrajhar district
assam,2019,1,TOTAL,62301,127716945.67539394,karbi anglong district
assam,2019,1,TOTAL,73524,126028482.89568174,sivasagar district
assam,2019,1,TOTAL,180303,308520050.14443624,dibrugarh district
assam,2019,1,TOTAL,36980,56376266.78267565,south salmara mancachar district
assam,2019,1,TOTAL,265767,382986937.00269973,nagaon district
assam,2019,1,TOTAL,129363,168832530.51137578,dhubri district
assam,2019,1,TOTAL,87815,150699869.58634305,golaghat district
assam,2019,1,TOTAL,57339,103343677.3304387,udalguri district
assam,2019,1,TOTAL,15485,17616797.703198176,majuli district
assam,2019,1,TOTAL,197716,409811805.46215415,sonitpur district
assam,2019,1,TOTAL,61983,111715019.69069499,hojai district
assam,2019,1,TOTAL,162645,225891536.78995085,marigaon district
assam,2019,1,TOTAL,32379,57539957.793235525,chirang district
assam,2019,1,TOTAL,206705,335675210.43395036,cachar district
assam,2019,1,TOTAL,70290,94533334.09474775,nalbari district
assam,2019,1,TOTAL,11141,12368112.989129752,west karbi anglong district
assam,2019,1,TOTAL,69519,134956449.74452934,dhemaji district
assam,2019,1,TOTAL,76238,140750684.4913983,karimganj district
assam,2019,1,TOTAL,91061,138479281.39115623,bongaigaon district
assam,2019,1,TOTAL,26119,51318304.483347006,dima hasao district
assam,2019,1,TOTAL,75377,147648364.40043023,baksa district
assam,2019,1,TOTAL,49174,75457156.83902974,charaideo district
assam,2019,1,TOTAL,76056,137391656.7613904,darrang district
assam,2019,1,TOTAL,1306775,2605380335.9221573,kamrup metropolitan district
assam,2019,1,TOTAL,51401,76319460.13758466,hailakandi district
assam,2019,1,TOTAL,262834,416977891.5222329,barpeta district
assam,2019,1,TOTAL,113947,191744923.215441,goalpara district
assam,2019,1,TOTAL,59752,91143579.39023894,biswanath district
assam,2019,1,TOTAL,125165,215041144.37958878,jorhat district
tripura,2018,3,TOTAL,29360,19643274.575087894,unakoti district
tripura,2018,3,TOTAL,14941,21548759.427429266,khowai district
tripura,2018,3,TOTAL,33646,39779005.11547229,sepahijala district
tripura,2018,3,TOTAL,25747,30157424.752639703,north tripura district
tripura,2018,3,TOTAL,22350,31331691.36689817,dhalai district
tripura,2018,3,TOTAL,49250,45613113.08085984,south tripura district
tripura,2018,3,TOTAL,34380,36259157.953162886,gomati district
tripura,2018,3,TOTAL,168029,229530961.76904225,west tripura district
tripura,2018,4,TOTAL,22714,18120450.88253949,unakoti district
tripura,2018,4,TOTAL,26880,33718919.53354463,khowai district
tripura,2018,4,TOTAL,53688,62851730.0512325,sepahijala district
tripura,2018,4,TOTAL,34385,44032488.77566351,north tripura district
tripura,2018,4,TOTAL,28775,46429185.35186546,dhalai district
tripura,2018,4,TOTAL,49820,66095950.12312652,south tripura district
tripura,2018,4,TOTAL,38970,48523976.18040443,gomati district
tripura,2018,4,TOTAL,192827,305112898.56606925,west tripura district
tripura,2018,2,TOTAL,9198,6923396.262354778,unakoti district
tripura,2018,2,TOTAL,11440,12338889.10193297,khowai district
tripura,2018,2,TOTAL,18815,23613654.490828905,sepahijala district
tripura,2018,2,TOTAL,13859,16015790.907680929,north tripura district
tripura,2018,2,TOTAL,14563,15283111.134383248,dhalai district
tripura,2018,2,TOTAL,22366,18977158.301921178,south tripura district
tripura,2018,2,TOTAL,16000,15955619.883351957,gomati district
tripura,2018,2,TOTAL,108318,127784098.633682,west tripura district
tripura,2018,1,TOTAL,5068,4349605.99414449,unakoti district
tripura,2018,1,TOTAL,8838,7242490.357963288,khowai district
tripura,2018,1,TOTAL,14107,13224752.635975957,sepahijala district
tripura,2018,1,TOTAL,9915,10869174.626601541,north tripura district
tripura,2018,1,TOTAL,9195,8812172.047209244,dhalai district
tripura,2018,1,TOTAL,18338,13785118.334229637,south tripura district
tripura,2018,1,TOTAL,12229,11277259.25510255,gomati district
tripura,2018,1,TOTAL,70467,68418341.27939591,west tripura district
tripura,2022,3,TOTAL,179593,406385690.1014518,unakoti district
tripura,2022,3,TOTAL,164425,363263351.2108836,khowai district
tripura,2022,3,TOTAL,358452,818757042.968861,sepahijala district
tripura,2022,3,TOTAL,400198,829909312.3103282,north tripura district
tripura,2022,3,TOTAL,287101,618208457.2771137,dhalai district
tripura,2022,3,TOTAL,286379,682522212.5858632,south tripura district
tripura,2022,3,TOTAL,294377,612183432.8798862,gomati district
tripura,2022,3,TOTAL,2286054,4317123305.576752,west tripura district
tripura,2022,4,TOTAL,292384,653255260.7593155,unakoti district
tripura,2022,4,TOTAL,172992,374619180.93378747,khowai district
tripura,2022,4,TOTAL,352709,784953776.7829857,sepahijala district
tripura,2022,4,TOTAL,460914,940748505.5593312,north tripura district
tripura,2022,4,TOTAL,289984,592125895.8754389,dhalai district
tripura,2022,4,TOTAL,318517,743429832.5489745,south tripura district
tripura,2022,4,TOTAL,303790,606245959.1360532,gomati district
tripura,2022,4,TOTAL,3006900,5757593406.558215,west tripura district
tripura,2022,2,TOTAL,168534,380245834.42516845,unakoti district
tripura,2022,2,TOTAL,147470,314663693.9199481,khowai district
